api_number,well_name,latitude,longitude,state,county,operator_name,well_type,well_status,spud_date,months_inactive,liability_est,field_name,lease_name,district
4700102829,"MARTIN, EVELYN G. #COALQUEST 8",39.212214,-80.138897,West Virginia,Barbour,ARCH RECLAMATION SERVICES LLC,Coal Bed Methane Well,Abandoned,2006-10-09,233,,NA,"MARTIN, EVELYN G.",
4710500461,ROBINSON PETROLEUM CO. #29,39.06876,-81.314361,West Virginia,Wirt,OPERATOR UNKNOWN,Vertical,Abandoned,1964-07-30,,,NA,ROBINSON PETROLEUM CO.,
4710580064,Tucker #25,37.04623,-81.000003,West Virginia,Wirt,OPERATOR UNKNOWN,Vertical,Abandoned,2009-08-12,,,NA,Tucker #25,
4700102828,"MARTIN, EVELYN G. #COALQUEST 9",39.212801,-80.138597,West Virginia,Barbour,ARCH RECLAMATION SERVICES LLC,Coal Bed Methane Well,Abandoned,2007-02-04,229,,NA,"MARTIN, EVELYN G.",
4710700285,VOLCANIC OIL & COAL CO. #2,39.231937,-81.285717,West Virginia,Wood,OPERATOR UNKNOWN,Vertical,Abandoned,1949-06-28,,,NA,VOLCANIC OIL & COAL CO.,
4710700613,"DIXON, AUSTIN #3",39.192878,-81.426299,West Virginia,Wood,OPERATOR UNKNOWN,Vertical,Abandoned,1973-09-01,,,NA,"DIXON, AUSTIN",
4710700121,W. V. INVESTMENT CORP. #4,39.266,-81.262,West Virginia,Wood,WV INVESTMENT CORP.,Vertical,Abandoned,1942-06-12,,,NA,W. V. INVESTMENT CORP.,
4710301005,ICE & McNEELY #1,39.48122,-80.54339,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,,,,NA,ICE & McNEELY,
4710301121,"STARKEY, J. W. #1",39.479483,-80.541333,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,,,,NA,"STARKEY, J. W.",
4710301455,"COX, D. H. #9",37.04623,-81.000003,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,,,,NA,"COX, D. H.",
4710301526,"WYATT, LEE #D. B. ICE 3",39.530583,-80.551413,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1994-10-01,377,,NA,"WYATT, LEE",
4710580018,Westvaco/Grow,37.04623,-81.000003,West Virginia,Wirt,OPERATOR UNKNOWN,Vertical,Abandoned,2009-08-12,,,NA,Westvaco/Grow,
4710901772,US STEEL MINING CO. #8CH-1,37.516532,-81.56555,West Virginia,Wyoming,"PINNACLE MINING COMPANY, LLC",Coal Bed Methane Well,Abandoned,1999-01-12,326,,NA,US STEEL MINING CO.,
4710501241,"LEMON, HARLEY #14",37.04623,-81.000003,West Virginia,Wirt,MCFALL ENERGY BURNING SPRINGS PRODUCTION LLP,Vertical,Abandoned,,,,NA,"LEMON, HARLEY",
4710501248,"PIERSOL, BERTHA #21",39.008373,-81.313088,West Virginia,Wirt,MCFALL ENERGY BURNING SPRINGS PRODUCTION LLP,Vertical,Abandoned,,,,NA,"PIERSOL, BERTHA",
4700101771,"KINES, C. JEAN #1",39.218136,-79.876914,West Virginia,Barbour,"COMMONWEALTH ENERGY,  INC.",Vertical,Abandoned,1982-12-17,,,NA,"KINES, C. JEAN",
4700102328,"KINES, DONALD #KINES 4, K-38",39.10087,-79.947159,West Virginia,Barbour,"COMMONWEALTH ENERGY,  INC.",Vertical,Abandoned,1987-03-20,,,NA,"KINES, DONALD",
4710580094,RPN 6,37.04623,-81.000003,West Virginia,Wirt,OPERATOR UNKNOWN,Vertical,Abandoned,2009-08-12,,,NA,RPN 6,
4710580095,RPN 5,37.04623,-81.000003,West Virginia,Wirt,OPERATOR UNKNOWN,Vertical,Abandoned,2009-08-12,,,NA,RPN 5,
4710580117,Kidwell,37.04623,-81.000003,West Virginia,Wirt,OPERATOR UNKNOWN,Vertical,Abandoned,2009-08-12,,,NA,Kidwell,
4710580150,Kidwell,37.04623,-81.000003,West Virginia,Wirt,OPERATOR UNKNOWN,Vertical,Abandoned,2009-08-12,,,NA,Kidwell,
4710580151,Kidwell,37.04623,-81.000003,West Virginia,Wirt,OPERATOR UNKNOWN,Vertical,Abandoned,2009-08-12,,,NA,Kidwell,
4710590850,,38.983688,-81.303321,West Virginia,Wirt,OPERATOR UNKNOWN,Vertical,Abandoned,2009-08-12,,,NA,,
4710700013,"WHITE, MYRTLE #1",39.356069,-81.411059,West Virginia,Wood,OPERATOR UNKNOWN,Vertical,Abandoned,1932-02-12,,,NA,"WHITE, MYRTLE",
4710700150,"HENDERSHOT, GEORGE F. #1",39.327397,-81.377309,West Virginia,Wood,OPERATOR UNKNOWN,Vertical,Abandoned,1944-02-26,,,NA,"HENDERSHOT, GEORGE F.",
4710700250,"BILLS, MISS J. A. #1",39.291439,-81.264965,West Virginia,Wood,OPERATOR UNKNOWN,Vertical,Abandoned,1948-07-26,,,NA,"BILLS, MISS J. A.",
4701100627,"NELSON, OSCAR #P-27",38.412843,-82.148655,West Virginia,Cabell,"PILLAR ENERGY, LLC",Vertical,Abandoned,,,,NA,"NELSON, OSCAR",
4701100877,LEASE NO. WC-14 #F-12,38.339971,-82.24097,West Virginia,Cabell,"PILLAR ENERGY, LLC",Vertical,Abandoned,1930-03-06,1152,,NA,LEASE NO. WC-14,
4701302008,"HALE, S. C. #2",39.02646,-81.124406,West Virginia,Calhoun,"GAINER, PHILLIP L",Vertical,Abandoned,1963-07-31,,,NA,"HALE, S. C.",
4710501312,"MILLS, FRANK #WESTVACO 13",39.012003,-81.233473,West Virginia,Wirt,"ROBERTS, GLEN W. - ESTATE",Vertical,Abandoned,1936-03-04,1080,,NA,"MILLS, FRANK",
4701100875,"CARTER, E. L. #F-5",38.347752,-82.263702,West Virginia,Cabell,"PILLAR ENERGY, LLC",Vertical,Abandoned,1929-09-15,1158,,NA,"CARTER, E. L.",
4701100657,"GERLACH, ISAAC #Z-17",38.416617,-82.110858,West Virginia,Cabell,"PILLAR ENERGY, LLC",Vertical,Abandoned,1929-11-04,,,NA,"GERLACH, ISAAC",
4710300036,"SIX, MARTHA E. #1",39.70044,-80.407084,West Virginia,Wetzel,"PILLAR ENERGY, LLC",Vertical,Abandoned,1931-11-26,,,NA,"SIX, MARTHA E.",
4710300742,"SMITH, W. L. #1-1391",39.467146,-80.558504,West Virginia,Wetzel,"ROSS AND WHARTON GAS COMPANY, INC.",Vertical,Abandoned,1905-09-15,,,NA,"SMITH, W. L.",
4710300777,"FREELAND, CALEB #824",39.639471,-80.542604,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,,,,NA,"FREELAND, CALEB",
4710300943,BLACKSHERE WELLS #59,39.455813,-80.558131,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1917-10-31,,,NA,BLACKSHERE WELLS,
4710300941,BLACKSHERE WELLS #54,37.04623,-81.000003,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,,,,NA,BLACKSHERE WELLS,
4710301859,"SHREVE, KENNETH & SONDRA #SHREVE 1",39.666322,-80.544291,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,2001-10-09,293,,NA,"SHREVE, KENNETH & SONDRA",
4710301623,SHAY #11,39.648324,-80.422854,West Virginia,Wetzel,"PILLAR ENERGY, LLC",Vertical,Abandoned,1929-12-30,1155,,NA,SHAY,
4710301122,"STARKEY, J. W. #3",39.408027,-80.583429,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,,,,NA,"STARKEY, J. W.",
4710301189,"ICE, V. A. #ICE 2",39.518281,-80.564085,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1912-11-17,,,NA,"ICE, V. A.",
4710301190,"ICE, V. A. #3",39.518873,-80.56499,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1921-09-25,,,NA,"ICE, V. A.",
4710301728,,39.48282,-80.547096,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1901-01-01,1502,,NA,,
4710300385,"ASHCRAFT, J. P. #3",39.603524,-80.574223,West Virginia,Wetzel,"JCR PETROLEUM, INC.",Vertical,Abandoned,1953-08-01,,,NA,"ASHCRAFT, J. P.",
4710300488,"MAPLE, JOHN #MAPLE 13",39.665354,-80.414102,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1961-02-10,,,Maxton,"MAPLE, JOHN",
4710300686,"CALVERT, J. #3012",39.560782,-80.592143,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1913-12-08,,,NA,"CALVERT, J.",
4710301565,"MAIN, STEPHENSON & MARY #MAIN 7",39.705686,-80.41827,West Virginia,Wetzel,"PILLAR ENERGY, LLC",Vertical,Abandoned,1994-01-27,,,NA,"MAIN, STEPHENSON & MARY",
4710301337,"HOFFMAN, E. H. #2",39.654483,-80.421627,West Virginia,Wetzel,"PILLAR ENERGY, LLC",Vertical,Abandoned,1994-10-01,377,,NA,"HOFFMAN, E. H.",
4710301562,"HIXENBAUGH, G. #3",39.711628,-80.419473,West Virginia,Wetzel,"PILLAR ENERGY, LLC",Vertical,Abandoned,1994-01-27,,,Maxton,"HIXENBAUGH, G.",
4710700624,"DIXON, AUSTIN & SELBY #9",39.196857,-81.425735,West Virginia,Wood,"RAMSEY, CECIL LEON",Vertical,Abandoned,1973-09-11,,,NA,"DIXON, AUSTIN & SELBY",
4701300440,STUMP (ALL) #1,38.847358,-81.005223,West Virginia,Calhoun,GUNN AND DIVERS,Vertical,Abandoned,1937-10-26,,,NA,STUMP (ALL),
4710300469,"DEWHURST, J. B. #2",39.476869,-80.609523,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,,,,NA,"DEWHURST, J. B.",
4710300652,"NEWMAN, B. #22",39.545106,-80.684663,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,,,,NA,"NEWMAN, B.",
4710300302,BARR TRACT #19,39.556766,-80.558478,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1944-03-26,,,NA,BARR TRACT,
4710300719,"ROBINS, M. #6653",39.538421,-80.50019,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1925-06-30,,,NA,"ROBINS, M.",
4710300783,"ANDERSON, E. #1",39.662964,-80.524728,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,,,,NA,"ANDERSON, E.",
4701301591,"RADER, HOWARD, ETAL #1",38.945247,-81.210246,West Virginia,Calhoun,GUNN AND DIVERS,Vertical,Abandoned,1957-12-06,,,NA,"RADER, HOWARD, ETAL",
4700103349,"MURPHY, BRIAN E. & LISA L. #AUD7FHS",39.121871,-80.083244,West Virginia,Barbour,DIVERSIFIED PRODUCTION LLC,Horizontal 6A,Abandoned,2016-11-05,112,,Marcellus Shale,"MURPHY, BRIAN E. & LISA L.",
4710302042,"SIX, RALPH & BETTY #LW-1",39.676347,-80.433925,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Coal Bed Methane Well,Abandoned,2005-04-08,251,,NA,"SIX, RALPH & BETTY",
4701302381,"WEST, MARY E. #1",38.627264,-81.076822,West Virginia,Calhoun,"CADLE, PAUL D",Vertical,Abandoned,1969-02-01,,,NA,"WEST, MARY E.",
4710300751,"LEMLEY, W. H. #7",39.647281,-80.53833,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,,,,NA,"LEMLEY, W. H.",
4710300865,HICKS #5226,39.598675,-80.588956,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,,,,NA,HICKS,
4710301267,"PEGG, T. LARRY #PEGG 2",39.644165,-80.774227,West Virginia,Wetzel,"PEGG, T.L. AND LEAH KAY",Vertical,Abandoned,1983-01-03,,,NA,"PEGG, T. LARRY",
4710500647,"PETTY, SADIE - HEIRS #2",38.958459,-81.298955,West Virginia,Wirt,"ROWES, ALVIN",Vertical,Abandoned,1973-10-06,,,NA,"PETTY, SADIE - HEIRS",
4710500679,"LUCKY, WILLIE #540",38.966022,-81.502337,West Virginia,Wirt,"LUCKY, BENJAMIN OR LORAINE",Vertical,Abandoned,1975-12-15,,,NA,"LUCKY, WILLIE",
4710500444,"FULL, LEWIS H. #2",38.951265,-81.522118,West Virginia,Wirt,R & A PRODUCTION DBA/R LYNCH & A ENGELKE,Vertical,Abandoned,1963-10-31,,,NA,"FULL, LEWIS H.",
4710302406,"KELLEY, MARGARET SUE #627038",39.688569,-80.698212,West Virginia,Wetzel,EXPAND OPERATING LLC,Horizontal,Abandoned,2009-01-02,206,,NA,"KELLEY, MARGARET SUE",
4710500611,"BLAIR, E. H. #ENGELKE 2-A",38.965555,-81.247225,West Virginia,Wirt,D & R ENERGY,Vertical,Abandoned,1973-01-11,,,NA,"BLAIR, E. H.",
4701300921,"HALL, WHITE, ETAL #1",38.800944,-81.113752,West Virginia,Calhoun,"HUNT, K METAL",Vertical,Abandoned,1946-09-26,,,NA,"HALL, WHITE, ETAL",
4701301325,"GARRETT, J. J. #2",38.808413,-81.079291,West Virginia,Calhoun,"D & D ENERGY, INC.",Vertical,Abandoned,1954-09-01,,,NA,"GARRETT, J. J.",
4710700641,"JOHNSON, C. V. #2-96",39.201567,-81.434733,West Virginia,Wood,"L.K. ENERGIES, INC.",Vertical,Abandoned,1974-01-01,,,NA,"JOHNSON, C. V.",
4710300929,BLACKSHERE WELLS & CO. #7,37.04623,-81.000003,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,,,,NA,BLACKSHERE WELLS & CO.,
4710300954,"DAWSON, CASSIE #6",37.04623,-81.000003,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,,,,NA,"DAWSON, CASSIE",
4710301300,MORGAN HEIRS #1,39.527993,-80.626367,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1994-10-01,377,,NA,MORGAN HEIRS,
4710301795,"STEELE, STEVE #OLAN HALL 3",39.679972,-80.780224,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1999-12-02,315,,NA,"STEELE, STEVE",
4701100091,"ENSLOW, JULIETTE B. #1",38.405112,-82.432901,West Virginia,Cabell,"CAMPBELL, D ROSS",Vertical,Abandoned,1935-04-02,,,NA,"ENSLOW, JULIETTE B.",
4701302046,"JARVIS, C. A. #1",38.846009,-81.122559,West Virginia,Calhoun,GUNN AND DIVERS,Vertical,Abandoned,1926-12-14,,,NA,"JARVIS, C. A.",
4701302197,CUNNINGHAM #13,38.823828,-81.091942,West Virginia,Calhoun,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1965-06-01,,,NA,CUNNINGHAM,
4710300835,"MILLS, JOHN #1663",39.527677,-80.655359,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,,,,NA,"MILLS, JOHN",
4710501243,"LEMON, HARLEY #16",37.04623,-81.000003,West Virginia,Wirt,MCFALL ENERGY BURNING SPRINGS PRODUCTION LLP,Vertical,Abandoned,,,,NA,"LEMON, HARLEY",
4710300713,"CUNNINGHAM, S. #5241",39.546847,-80.691219,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1919-03-28,,,NA,"CUNNINGHAM, S.",
4710301134,"STONE, T. M. #3",37.04623,-81.000003,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,,,,NA,"STONE, T. M.",
4710301727,,39.474838,-80.553455,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1901-01-01,1502,,NA,,
4701300838,HAYS-NICHOLS #8961,38.792809,-81.076503,West Virginia,Calhoun,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1945-04-24,,,NA,HAYS-NICHOLS,
4701302698,"SNYDER, R. #6474",37.04623,-81.000003,West Virginia,Calhoun,OPERATOR UNKNOWN,Vertical,Abandoned,,,,NA,"SNYDER, R.",
4701100080,"WETHINGTON, C. F. #1",37.04623,-81.000003,West Virginia,Cabell,OPERATOR UNKNOWN,Vertical,Abandoned,,,,NA,"WETHINGTON, C. F.",
4701300016,"WILSON, D. W. #WILSON 1",38.673216,-81.104172,West Virginia,Calhoun,OPERATOR UNKNOWN,Vertical,Abandoned,,,,NA,"WILSON, D. W.",
4701300039,"JOHNSON, WILLARD C. #1",38.846505,-81.047806,West Virginia,Calhoun,OPERATOR UNKNOWN,Vertical,Abandoned,1972-10-01,,,NA,"JOHNSON, WILLARD C.",
4701300308,"WALLBROWN, MAGGIE #1",38.756786,-81.183932,West Virginia,Calhoun,OPERATOR UNKNOWN,Vertical,Abandoned,,,,NA,"WALLBROWN, MAGGIE",
4701100623,"McCULLOUGH, A. V. #P-74",37.04623,-81.000003,West Virginia,Cabell,"PILLAR ENERGY, LLC",Vertical,Abandoned,,,,NA,"McCULLOUGH, A. V.",
4701100655,"HATFIELD, H. #Z-19",38.418661,-82.132428,West Virginia,Cabell,"PILLAR ENERGY, LLC",Vertical,Abandoned,1930-02-08,,,NA,"HATFIELD, H.",
4710301184,SANTEE HEIRS #4,39.671641,-80.415148,West Virginia,Wetzel,J A & M OIL & GAS CO,Vertical,Abandoned,1903-07-24,,,Maxton,SANTEE HEIRS,
4710701007,"CORBITT, C. G. - HEIRS #CORBITT 3",39.337495,-81.38736,West Virginia,Wood,"MOUNTAINEER GAS TRANSMISSION, INC.",Vertical,Abandoned,,,,NA,"CORBITT, C. G. - HEIRS",
4710700199,"HOLSTON, F. H. #3",39.302876,-81.410149,West Virginia,Wood,"BICKEL, W. H.",Vertical,Abandoned,1945-11-30,,,NA,"HOLSTON, F. H.",
4710700642,"JOHNSON, HERBERT & RACHEL #3",39.190456,-81.425354,West Virginia,Wood,"RAMSEY, CECIL LEON",Vertical,Abandoned,1973-12-31,,,NA,"JOHNSON, HERBERT & RACHEL",
4710300601,BLACKSHERE WELLS & CO. #70,39.467052,-80.543722,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1975-10-17,,,NA,BLACKSHERE WELLS & CO.,
4710300816,"FURBEE, W. J. #928",39.564703,-80.520047,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,,,,NA,"FURBEE, W. J.",
4700101604,"BOLYARD, LINCOLN #1A",39.215912,-79.853348,West Virginia,Barbour,"COMMONWEALTH ENERGY,  INC.",Vertical,Abandoned,1981-09-21,,,NA,"BOLYARD, LINCOLN",
4700102310,"BOOTH, LENNA #SHAW 1, K-25",39.093904,-79.952182,West Virginia,Barbour,"COMMONWEALTH ENERGY,  INC.",Vertical,Abandoned,1986-09-20,,,NA,"BOOTH, LENNA",
4710700689,"JONES, IRA #490",39.221748,-81.384727,West Virginia,Wood,CUNNINGHAM ENERGY LLC,Vertical,Abandoned,1900-01-01,1514,,NA,"JONES, IRA",
4701302730,"ASH, LAURIA V. (CABOT) #3",37.04623,-81.000003,West Virginia,Calhoun,"EAST RESOURCES, INC.",Vertical,Abandoned,1918-12-26,,,NA,"ASH, LAURIA V. (CABOT)",
4710902372,PINNACLE LAND CO. #98-A,37.540604,-81.622604,West Virginia,Wyoming,"ULTRA PRODUCTION COMPANY, LLC",Coal Bed Methane Well,Abandoned,2021-11-30,,,NA,PINNACLE LAND CO.,
4710902742,HEARTWOOD FORESTLAND #PC-038B,37.570972,-81.549517,West Virginia,Wyoming,"BOONE EAST DEVELOPMENT CO., LLC",Coal Bed Methane Well,Abandoned,2007-03-09,228,,NA,HEARTWOOD FORESTLAND,
4710700081,"HUNT, RAYMOND B. #1",39.271297,-81.391419,West Virginia,Wood,OPERATOR UNKNOWN,Vertical,Abandoned,1939-02-20,,,NA,"HUNT, RAYMOND B.",
4710700264,"PADGET, ELMER #1",39.229,-81.674,West Virginia,Wood,OPERATOR UNKNOWN,Vertical,Abandoned,1948-10-08,,,NA,"PADGET, ELMER",
4710700046,"DELANCEY, F. D. #3",39.362455,-81.4475,West Virginia,Wood,OPERATOR UNKNOWN,Vertical,Abandoned,1936-04-29,,,NA,"DELANCEY, F. D.",
4701500107,"WEATHERELL, MARY - ESTATE #7765",38.388185,-81.115436,West Virginia,Clay,OPERATOR UNKNOWN,Vertical,Abandoned,1937-02-19,,,NA,"WEATHERELL, MARY - ESTATE",
4701301172,"BENNETT, HUNTER M. #10",38.817298,-81.02757,West Virginia,Calhoun,DODD OIL & GAS,Vertical,Abandoned,1953-10-01,,,NA,"BENNETT, HUNTER M.",
4701301857,"HUGHES, L. E. #2",38.90182,-81.178863,West Virginia,Calhoun,GUNN AND DIVERS,Vertical,Abandoned,1960-08-25,,,NA,"HUGHES, L. E.",
4701302129,"CUNNINGHAM, T. S. #6",38.831253,-81.088172,West Virginia,Calhoun,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1964-09-01,,,NA,"CUNNINGHAM, T. S.",
4701100646,"ROGERS, G. A. #Z-18",38.423658,-82.115463,West Virginia,Cabell,"PILLAR ENERGY, LLC",Vertical,Abandoned,1929-06-23,,,NA,"ROGERS, G. A.",
4701100648,"STONE, HENRY #P-41",38.417408,-82.08097,West Virginia,Cabell,"PILLAR ENERGY, LLC",Vertical,Abandoned,1930-02-26,,,NA,"STONE, HENRY",
4701300141,"KELLEY, LAWSON #1",38.958729,-81.029545,West Virginia,Calhoun,"BARKER, CREED",Vertical,Abandoned,,,,NA,"KELLEY, LAWSON",
4710700217,"MELLINGER, EUGENE #3",39.31876,-81.383026,West Virginia,Wood,OPERATOR UNKNOWN,Vertical,Abandoned,1946-11-26,,,NA,"MELLINGER, EUGENE",
4710300684,"MILBURN, U. #2224",39.563972,-80.740194,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1921-06-07,,,NA,"MILBURN, U.",
4710300715,"STACKPOLE, M. #5355",39.558894,-80.656294,West Virginia,Wetzel,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1919-04-15,,,NA,"STACKPOLE, M.",
4701301623,"BAILEY, J. J. #2",38.841587,-81.134303,West Virginia,Calhoun,GUNN AND DIVERS,Vertical,Abandoned,1958-06-25,,,NA,"BAILEY, J. J.",
4701300082,HALL HEIRS #2,38.667941,-81.123693,West Virginia,Calhoun,OPERATOR UNKNOWN,Vertical,Abandoned,,,,NA,HALL HEIRS,
4701301993,"HALE, SELVEN #1",39.028103,-81.127098,West Virginia,Calhoun,"GAINER, PHILLIP L",Vertical,Abandoned,1963-04-03,,,NA,"HALE, SELVEN",
4701304193,"POLLACK, JEANNE SMITH #SMITH NO. 8",38.954941,-81.198817,West Virginia,Calhoun,"AMERICAN ENERGY HOLDINGS, LLC",Vertical,Abandoned,1992-10-26,401,,NA,"POLLACK, JEANNE SMITH",
4701304227,"BALL, JOHN LEWIS #LOU 5A-WACO-843",38.918515,-81.061557,West Virginia,Calhoun,"WACO OIL & GAS CO., INC.",Vertical,Abandoned,1994-06-04,381,,NA,"BALL, JOHN LEWIS",
4710500979,"STEWART, JAMES #1",38.935522,-81.346785,West Virginia,Wirt,OPERATOR UNKNOWN,Vertical,Abandoned,1982-06-16,,,NA,"STEWART, JAMES",
4710901897,"BERWIND LAND COMPANY #55-E, S-5E",37.495911,-81.58553,West Virginia,Wyoming,"PINNACLE MINING COMPANY, LLC",Coal Bed Methane Well,Abandoned,2001-02-09,301,,NA,BERWIND LAND COMPANY,
4710901972,U.S. STEEL MINING COMPANY #91-B,37.510146,-81.591001,West Virginia,Wyoming,"PINNACLE MINING COMPANY, LLC",Coal Bed Methane Well,Abandoned,2001-08-28,295,,NA,U.S. STEEL MINING COMPANY,
4710901974,U.S. STEEL MINING COMPANY #91-D,37.511308,-81.592459,West Virginia,Wyoming,"PINNACLE MINING COMPANY, LLC",Coal Bed Methane Well,Abandoned,2001-09-26,294,,NA,U.S. STEEL MINING COMPANY,
4710700096,"MCATEE, DORA #39",39.353986,-81.425213,West Virginia,Wood,OPERATOR UNKNOWN,Vertical,Abandoned,1940-06-26,,,NA,"MCATEE, DORA",
4710700214,"DYKE, HARRY #2",39.274616,-81.387559,West Virginia,Wood,PIERSOL OIL & GAS CO.,Vertical,Abandoned,1946-08-26,,,NA,"DYKE, HARRY",
4710700502,VIRTO-AGATE CO. #2,39.25923,-81.541831,West Virginia,Wood,OPERATOR UNKNOWN,Vertical,Abandoned,1962-04-12,,,NA,VIRTO-AGATE CO.,
4710500013,"HULL, WILLIAM #1",39.136273,-81.318156,West Virginia,Wirt,OPERATOR UNKNOWN,Vertical,Abandoned,,,,NA,"HULL, WILLIAM",
4710500056,"MACINTOSH, A.E. #2",38.934973,-81.293146,West Virginia,Wirt,OPERATOR UNKNOWN,Vertical,Abandoned,,,,NA,"MACINTOSH, A.E.",
4710302321,"HIXENBAUGH, JOSEPH II #SC 7",39.677308,-80.410847,West Virginia,Wetzel,"WEST VIRGINIA LAND RESOURCES, INC.",Coal Bed Methane Well,Abandoned,2008-03-19,216,,Pittsburgh Coal,"HIXENBAUGH, JOSEPH II",
4710500081,"MCCOSH, B.K. #1",39.046556,-81.308623,West Virginia,Wirt,OPERATOR UNKNOWN,Vertical,Abandoned,,,,NA,"MCCOSH, B.K.",
4701500358,"STEVENSON, LIDA B. #2",38.378899,-81.140213,West Virginia,Clay,OPERATOR UNKNOWN,Vertical,Abandoned,1943-10-26,,,NA,"STEVENSON, LIDA B.",
4701100075,"HOLTON, GILBERT #2",38.306491,-82.230871,West Virginia,Cabell,OPERATOR UNKNOWN,Vertical,Abandoned,,,,NA,"HOLTON, GILBERT",
4701100847,"JOHNSON, DIANE #1",38.390738,-82.185367,West Virginia,Cabell,OPERATOR UNKNOWN,Vertical,Abandoned,1994-10-01,377,,NA,"JOHNSON, DIANE",
4701300209,"MEADOWS, ALMEDA #2-8",38.764769,-81.169844,West Virginia,Calhoun,OPERATOR UNKNOWN,Vertical,Abandoned,,,,NA,"MEADOWS, ALMEDA",
4710500188,"RICHTER, M. #9",39.02238,-81.18304,West Virginia,Wirt,OPERATOR UNKNOWN,Vertical,Abandoned,1913-05-26,,,NA,"RICHTER, M.",
4710500370,"KITTLE, H.M. #5",37.04623,-81.000003,West Virginia,Wirt,OPERATOR UNKNOWN,Vertical,Abandoned,1959-04-06,,,NA,"KITTLE, H.M.",
4701500407,"WETHERELL, MARY S. #4",38.402817,-81.10404,West Virginia,Clay,OPERATOR UNKNOWN,Vertical,Abandoned,1946-07-26,,,NA,"WETHERELL, MARY S.",
4710500220,"TUCKER, B. C. #27",38.919961,-81.281878,West Virginia,Wirt,OPERATOR UNKNOWN,Vertical,Abandoned,1946-06-26,,,NA,"TUCKER, B. C.",
4710500231,"MCVEY, G.P. #1",38.950307,-81.496357,West Virginia,Wirt,OPERATOR UNKNOWN,Vertical,Abandoned,,,,NA,"MCVEY, G.P.",
4710501247,"LEMON, HARLEY #20",37.04623,-81.000003,West Virginia,Wirt,MCFALL ENERGY BURNING SPRINGS PRODUCTION LLP,Vertical,Abandoned,,,,NA,"LEMON, HARLEY",
4701303739,"ATKINSON, P./DUSKEY, J. #J. DUSKY 5",38.86777,-81.235869,West Virginia,Calhoun,BRENT BOGGS OIL & GAS LLC,Vertical,Abandoned,1984-09-12,,,Berea Sandstone,"ATKINSON, P./DUSKEY, J.",
4710501175,"BURKE,PARSONS,BOWLBY CORP #KIMES 2",39.005035,-81.333551,West Virginia,Wirt,"MCFEE, AMY L.",Vertical,Abandoned,1985-06-16,,,NA,"BURKE,PARSONS,BOWLBY CORP",
