well_id,latitude,longitude,state,county,well_depth_ft,well_capacity_gpm,water_use,status,year_constructed
CO-USGS-365946105413901,36.996111,-105.694167,Colorado,023,,,Groundwater,Active,
CO-USGS-365947105374001,36.996409,-105.628345,Colorado,023,232.0,,Groundwater,Active,
CO-USGS-365958105403001,37.00127,-105.664985,Colorado,023,230.0,,Groundwater,Active,
CO-USGS-370001106470300,37.000289,-106.784758,Colorado,007,,,Groundwater,Active,
CO-USGS-370003107520301,37.000835,-107.868121,Colorado,067,58.0,,Groundwater,Active,
CO-USGS-370004102031800,37.001133,-102.05545,Colorado,009,184.0,,Groundwater,Active,
CO-USGS-370004105402201,37.001131,-105.673346,Colorado,023,,,Groundwater,Active,
CO-USGS-370017107152400,37.004728,-107.257265,Colorado,007,124.0,,Groundwater,Active,
CO-USGS-370021108111400,37.005833,-108.187855,Colorado,067,21.0,,Groundwater,Active,
CO-USGS-370023105352901,37.006409,-105.591956,Colorado,023,,,Groundwater,Active,
CO-USGS-370025107135800,37.006951,-107.233654,Colorado,007,65.0,,Groundwater,Active,
CO-USGS-370025107135900,37.006951,-107.233654,Colorado,007,,,Groundwater,Active,
CO-USGS-370028105393501,37.012658,-105.651152,Colorado,023,,,Groundwater,Active,
CO-USGS-370030105320501,37.008354,-105.535288,Colorado,023,51.0,,Groundwater,Active,
CO-USGS-370033107243500,37.009172,-107.410326,Colorado,007,150.0,,Groundwater,Active,
CO-USGS-370033107244300,37.009172,-107.412548,Colorado,007,230.0,,Groundwater,Active,
CO-USGS-370033107244301,37.009172,-107.412548,Colorado,007,230.0,,Groundwater,Active,
CO-USGS-370033107244401,37.009172,-107.412826,Colorado,007,150.0,,Groundwater,Active,
CO-USGS-370040102341800,37.011131,-102.572137,Colorado,009,53.0,,Groundwater,Active,
CO-USGS-370040107164900,37.011117,-107.280877,Colorado,007,17.0,,Groundwater,Active,
CO-USGS-370042102201300,37.011687,-102.337405,Colorado,009,121.0,,Groundwater,Active,
CO-USGS-370042106542101,37.011677,-106.906425,Colorado,007,130.0,,Groundwater,Active,
CO-USGS-370043105393501,37.011964,-105.660291,Colorado,023,,,Groundwater,Active,
CO-USGS-370043107294300,37.011949,-107.495884,Colorado,067,60.0,,Groundwater,Active,
CO-USGS-370045105365501,37.01252,-105.615845,Colorado,023,283.0,,Groundwater,Active,
CO-USGS-370050102270700,37.013909,-102.45241,Colorado,009,275.0,,Groundwater,Active,
CO-USGS-370051108111300,37.014167,-108.187577,Colorado,067,3240.0,,Groundwater,Active,
CO-USGS-370053102290700,37.014742,-102.485744,Colorado,009,175.0,,Groundwater,Active,
CO-USGS-370054107522001,37.015002,-107.872843,Colorado,067,14.0,,Groundwater,Active,
CO-USGS-370055107522801,37.01528,-107.875065,Colorado,067,80.0,,Groundwater,Active,
CO-USGS-370056105564301,37.01557,-105.945853,Colorado,021,337.0,,Groundwater,Active,
CO-USGS-370058102592101,37.01613,-102.989653,Colorado,009,47.0,,Groundwater,Active,
CO-USGS-370058102592102,37.01613,-102.989653,Colorado,009,58.0,,Groundwater,Active,
CO-USGS-370058102592103,37.01613,-102.989653,Colorado,009,82.0,,Groundwater,Active,
CO-USGS-370058102593200,37.01613,-102.992708,Colorado,009,56.0,,Groundwater,Active,
CO-USGS-370102102590300,37.017241,-102.984653,Colorado,009,50.0,,Groundwater,Active,
CO-USGS-370103107522501,37.017502,-107.874232,Colorado,067,60.0,,Groundwater,Active,
CO-USGS-370104107522701,37.01778,-107.874788,Colorado,067,190.0,,Groundwater,Active,
CO-USGS-370105102332700,37.018075,-102.557969,Colorado,009,265.0,,Groundwater,Active,
CO-USGS-370110102334400,37.019464,-102.562692,Colorado,009,197.0,,Groundwater,Active,
CO-USGS-370110105355501,37.019464,-105.599178,Colorado,023,284.0,,Groundwater,Active,
CO-USGS-370110106480200,37.019456,-106.801147,Colorado,007,1720.0,,Groundwater,Active,
CO-USGS-370112107250501,37.020005,-107.418659,Colorado,007,280.0,,Groundwater,Active,
CO-USGS-370113107252400,37.020283,-107.423937,Colorado,007,150.0,,Groundwater,Active,
CO-USGS-370114102212400,37.020576,-102.357128,Colorado,009,118.0,,Groundwater,Active,
CO-USGS-370114102591701,37.020575,-102.988542,Colorado,009,150.0,,Groundwater,Active,
CO-USGS-370114102591702,37.020575,-102.988542,Colorado,009,119.0,,Groundwater,Active,
CO-USGS-370115103001600,37.020852,-103.004931,Colorado,009,68.0,,Groundwater,Active,
CO-USGS-370115105370501,37.020853,-105.618623,Colorado,023,284.0,,Groundwater,Active,
CO-USGS-370115107244800,37.020838,-107.413937,Colorado,007,,,Groundwater,Active,
CO-USGS-370115107244801,37.020838,-107.413937,Colorado,007,92.0,,Groundwater,Active,
CO-USGS-370116102190800,37.021131,-102.319349,Colorado,009,150.0,,Groundwater,Active,
CO-USGS-370116102324400,37.021131,-102.546025,Colorado,009,220.0,,Groundwater,Active,
CO-USGS-370116107241900,37.021116,-107.405881,Colorado,007,206.0,,Groundwater,Active,
CO-USGS-370116107243300,37.021116,-107.40977,Colorado,007,116.0,,Groundwater,Active,
CO-USGS-370117102033600,37.021411,-102.06045,Colorado,009,200.0,,Groundwater,Active,
CO-USGS-370117105362301,37.021409,-105.606956,Colorado,023,283.0,,Groundwater,Active,
CO-USGS-370117107522501,37.021391,-107.874232,Colorado,067,50.0,,Groundwater,Active,
CO-USGS-370117107522801,37.021391,-107.875065,Colorado,067,120.0,,Groundwater,Active,
CO-USGS-370118103001600,37.021686,-103.004931,Colorado,009,60.0,,Groundwater,Active,
CO-USGS-370118107522700,37.021669,-107.874788,Colorado,067,53.0,,Groundwater,Active,
CO-USGS-370119107254300,37.021949,-107.429215,Colorado,007,120.0,,Groundwater,Active,
CO-USGS-370119107254302,37.021949,-107.429215,Colorado,007,,,Groundwater,Active,
CO-USGS-370120102034800,37.022244,-102.063784,Colorado,009,195.0,,Groundwater,Active,
CO-USGS-370120103000600,37.022241,-103.002153,Colorado,009,85.0,,Groundwater,Active,
CO-USGS-370120105351501,37.025853,-105.582567,Colorado,023,320.0,,Groundwater,Active,
CO-USGS-370120105353001,37.022242,-105.592234,Colorado,023,,,Groundwater,Active,
CO-USGS-370120108011301,37.022224,-108.020903,Colorado,067,132.0,,Groundwater,Active,
CO-USGS-370120108011401,37.022224,-108.02118,Colorado,067,65.0,,Groundwater,Active,
CO-USGS-370122107083600,37.022785,-107.143929,Colorado,007,9.0,,Groundwater,Active,
CO-USGS-370122107522700,37.02278,-107.874788,Colorado,067,138.0,,Groundwater,Active,
CO-USGS-370125107195800,37.023617,-107.333379,Colorado,007,85.0,,Groundwater,Active,
CO-USGS-370127107522801,37.024169,-107.875065,Colorado,067,140.0,,Groundwater,Active,
CO-USGS-370128107301500,37.024449,-107.504773,Colorado,067,158.0,,Groundwater,Active,
CO-USGS-370128107362400,37.024448,-107.607278,Colorado,067,,,Groundwater,Active,
CO-USGS-370129107311500,37.024727,-107.521441,Colorado,067,100.0,,Groundwater,Active,
CO-USGS-370130105373501,37.025019,-105.626957,Colorado,023,255.0,,Groundwater,Active,
CO-USGS-370130105442501,37.027212,-105.734376,Colorado,023,310.0,,Groundwater,Active,
CO-USGS-370131107090200,37.025285,-107.151152,Colorado,007,76.0,,Groundwater,Active,
CO-USGS-370132107251400,37.025561,-107.421159,Colorado,007,165.0,,Groundwater,Active,
CO-USGS-370132107524500,37.025558,-107.879788,Colorado,067,143.0,,Groundwater,Active,
CO-USGS-370133107524601,37.025835,-107.880066,Colorado,067,100.0,,Groundwater,Active,
CO-USGS-370140102440200,37.027797,-102.734365,Colorado,009,191.0,,Groundwater,Active,
CO-USGS-370140105593701,37.027791,-105.994187,Colorado,021,333.0,,Groundwater,Active,
CO-USGS-370141107363300,37.028059,-107.609778,Colorado,067,158.0,,Groundwater,Active,
CO-USGS-370142105561101,37.028348,-105.936964,Colorado,021,230.0,,Groundwater,Active,
CO-USGS-370142107032601,37.028342,-107.057816,Colorado,007,290.0,,Groundwater,Active,
CO-USGS-370145103005500,37.029186,-103.015765,Colorado,009,48.0,,Groundwater,Active,
CO-USGS-370145103010500,37.029186,-103.018542,Colorado,009,82.0,,Groundwater,Active,
CO-USGS-370147107360100,37.029726,-107.600889,Colorado,067,158.0,,Groundwater,Active,
CO-USGS-370148107122700,37.030006,-107.208098,Colorado,007,28.0,,Groundwater,Active,
CO-USGS-370148107362100,37.030004,-107.606445,Colorado,067,21.0,,Groundwater,Active,
CO-USGS-370150107121900,37.030562,-107.205875,Colorado,007,80.0,,Groundwater,Active,
CO-USGS-370151107122700,37.030839,-107.208098,Colorado,007,130.0,,Groundwater,Active,
CO-USGS-370152102131400,37.031132,-102.221012,Colorado,009,22.0,,Groundwater,Active,
CO-USGS-370154102411500,37.031686,-102.687974,Colorado,009,208.0,,Groundwater,Active,
CO-USGS-370154107303600,37.031671,-107.510607,Colorado,067,114.0,,Groundwater,Active,
CO-USGS-370157102320600,37.03252,-102.535469,Colorado,009,266.0,,Groundwater,Active,
CO-USGS-370157107303400,37.032505,-107.510051,Colorado,067,,,Groundwater,Active,
CO-USGS-370157107303401,37.032505,-107.510051,Colorado,067,114.0,,Groundwater,Active,
CO-USGS-370158107362401,37.032782,-107.607278,Colorado,067,121.0,,Groundwater,Active,
CO-USGS-370200107243000,37.033338,-107.408937,Colorado,007,,,Groundwater,Active,
CO-USGS-370203107234100,37.034172,-107.395325,Colorado,007,117.0,,Groundwater,Active,
CO-USGS-370204107085200,37.034451,-107.148374,Colorado,007,50.0,,Groundwater,Active,
CO-USGS-370205106014501,37.034735,-106.029744,Colorado,021,60.0,,Groundwater,Active,
CO-USGS-370205107252000,37.034727,-107.422826,Colorado,007,,,Groundwater,Active,
CO-USGS-370208107523301,37.035558,-107.876454,Colorado,067,80.0,,Groundwater,Active,
CO-USGS-370212102025300,37.036689,-102.048506,Colorado,009,88.0,,Groundwater,Active,
CO-USGS-370214107115200,37.037228,-107.198375,Colorado,007,95.0,,Groundwater,Active,
CO-USGS-370215105532701,37.037515,-105.891407,Colorado,021,21.0,,Groundwater,Active,
CO-USGS-370215107252600,37.037505,-107.424493,Colorado,007,,,Groundwater,Active,
CO-USGS-370217107114600,37.038062,-107.196709,Colorado,007,15.0,,Groundwater,Active,
CO-USGS-370219107355400,37.038615,-107.598944,Colorado,067,,,Groundwater,Active,
CO-USGS-370219137355400,37.038615,-107.598944,Colorado,067,152.0,,Groundwater,Active,
CO-USGS-370225105393501,37.037685,-105.65118,Colorado,023,260.0,,Groundwater,Active,
CO-USGS-370225106092001,37.04029,-106.156137,Colorado,021,40.0,,Groundwater,Active,
CO-USGS-370226102112700,37.040576,-102.191288,Colorado,009,60.0,,Groundwater,Active,
CO-USGS-370232105564401,37.042236,-105.946131,Colorado,021,,,Groundwater,Active,
CO-USGS-370232107241000,37.042227,-107.403381,Colorado,007,187.0,,Groundwater,Active,
CO-USGS-370233102045400,37.042522,-102.082118,Colorado,009,48.0,,Groundwater,Active,
CO-USGS-370243102465000,37.045297,-102.781034,Colorado,009,88.0,,Groundwater,Active,
CO-USGS-370245107523001,37.045836,-107.875621,Colorado,067,,,Groundwater,Active,
CO-USGS-370246107114000,37.046117,-107.195042,Colorado,007,108.0,,Groundwater,Active,
CO-USGS-370248102141300,37.046687,-102.237401,Colorado,009,51.0,,Groundwater,Active,
CO-USGS-370248107524501,37.046669,-107.879788,Colorado,067,60.0,,Groundwater,Active,
CO-USGS-370249102401900,37.046964,-102.672418,Colorado,009,326.0,,Groundwater,Active,
CO-USGS-370257102260400,37.049186,-102.434909,Colorado,009,295.0,,Groundwater,Active,
CO-USGS-370257105553901,37.049181,-105.928075,Colorado,021,225.0,,Groundwater,Active,
CO-USGS-370257107523301,37.049169,-107.876454,Colorado,067,,,Groundwater,Active,
CO-USGS-370300105544001,37.050015,-105.911686,Colorado,021,47.0,,Groundwater,Active,
CO-USGS-370300105564501,37.049458,-105.946131,Colorado,021,222.0,,Groundwater,Active,
CO-USGS-370301107523701,37.05028,-107.877566,Colorado,067,112.0,,Groundwater,Active,
CO-USGS-370305105562501,37.051403,-105.940853,Colorado,021,197.0,,Groundwater,Active,
CO-USGS-370310107335000,37.052782,-107.564498,Colorado,067,115.0,,Groundwater,Active,
CO-USGS-370312107070600,37.05334,-107.118929,Colorado,007,10.0,,Groundwater,Active,
CO-USGS-370314107522700,37.053891,-107.874788,Colorado,067,201.0,,Groundwater,Active,
CO-USGS-370316107522701,37.054447,-107.874788,Colorado,067,201.0,,Groundwater,Active,
CO-USGS-370318102125200,37.05502,-102.214901,Colorado,009,138.0,,Groundwater,Active,
CO-USGS-370319107525201,37.05528,-107.881732,Colorado,067,199.0,,Groundwater,Active,
CO-USGS-370322105010801,37.056134,-105.019445,Colorado,071,35.0,,Groundwater,Active,
CO-USGS-370323105564201,37.056403,-105.945576,Colorado,021,197.0,,Groundwater,Active,
CO-USGS-370323105582201,37.056402,-105.973354,Colorado,021,259.0,,Groundwater,Active,
CO-USGS-370323107520901,37.056391,-107.869788,Colorado,067,112.0,,Groundwater,Active,
CO-USGS-370324105561201,37.056681,-105.937242,Colorado,021,223.0,,Groundwater,Active,
CO-USGS-370324105571801,37.05668,-105.955576,Colorado,021,225.0,,Groundwater,Active,
CO-USGS-370325105575201,37.057139,-105.964917,Colorado,021,30.0,,Groundwater,Active,
CO-USGS-370325105585601,37.056958,-105.982799,Colorado,021,237.0,,Groundwater,Active,
CO-USGS-370325108050500,37.056945,-108.08535,Colorado,067,20.0,,Groundwater,Active,
CO-USGS-370326105564501,37.057236,-105.946409,Colorado,021,44.0,,Groundwater,Active,
CO-USGS-370326105575401,37.057139,-105.965083,Colorado,021,,,Groundwater,Active,
CO-USGS-370326105575501,37.057139,-105.965194,Colorado,021,65.0,,Groundwater,Active,
CO-USGS-370326105585801,37.057306,-105.982917,Colorado,021,183.0,,Groundwater,Active,
CO-USGS-370326105594301,37.057235,-105.995854,Colorado,021,279.0,,Groundwater,Active,
CO-USGS-370326105594302,37.057235,-105.995854,Colorado,021,235.0,,Groundwater,Active,
CO-USGS-370332107525301,37.058891,-107.88201,Colorado,067,140.0,,Groundwater,Active,
CO-USGS-370332107525302,37.058891,-107.88201,Colorado,067,35.0,,Groundwater,Active,
CO-USGS-370335106052901,37.059734,-106.091968,Colorado,021,90.0,,Groundwater,Active,
CO-USGS-370337107522801,37.06028,-107.875066,Colorado,067,215.0,,Groundwater,Active,
CO-USGS-370337107524901,37.06028,-107.880899,Colorado,067,130.0,,Groundwater,Active,
CO-USGS-370342107051800,37.061674,-107.088928,Colorado,007,26.0,,Groundwater,Active,
CO-USGS-370343107521701,37.061947,-107.87201,Colorado,067,140.0,,Groundwater,Active,
CO-USGS-370345105030801,37.062522,-105.052779,Colorado,071,,,Groundwater,Active,
CO-USGS-370345105434501,37.067517,-105.719459,Colorado,023,315.0,,Groundwater,Active,
CO-USGS-370345107244600,37.062505,-107.413382,Colorado,007,,,Groundwater,Active,
CO-USGS-370346108044800,37.062779,-108.080628,Colorado,067,20.0,,Groundwater,Active,
CO-USGS-370347104485101,37.063078,-104.814716,Colorado,071,,,Groundwater,Active,
CO-USGS-370347107520801,37.063058,-107.86951,Colorado,067,,,Groundwater,Active,
CO-USGS-370347107525201,37.063058,-107.881732,Colorado,067,,,Groundwater,Active,
CO-USGS-370348102453700,37.063352,-102.760755,Colorado,009,283.0,,Groundwater,Active,
CO-USGS-370349102312800,37.063631,-102.524913,Colorado,009,281.0,,Groundwater,Active,
CO-USGS-370352107050800,37.064452,-107.086151,Colorado,007,35.0,,Groundwater,Active,
CO-USGS-370355107524101,37.06528,-107.878677,Colorado,067,114.0,,Groundwater,Active,
CO-USGS-370357107242900,37.065838,-107.408659,Colorado,007,36.0,,Groundwater,Active,
CO-USGS-370359107530401,37.066391,-107.885066,Colorado,067,,,Groundwater,Active,
CO-USGS-370400107243100,37.066671,-107.409215,Colorado,007,60.0,,Groundwater,Active,
CO-USGS-370403107525201,37.067502,-107.881732,Colorado,067,,,Groundwater,Active,
CO-USGS-370405102375800,37.068075,-102.63325,Colorado,009,198.0,,Groundwater,Active,
CO-USGS-370409102043700,37.069188,-102.077396,Colorado,009,62.0,,Groundwater,Active,
CO-USGS-370410108583701,37.070552,-108.97816,Colorado,083,250.0,,Groundwater,Active,
CO-USGS-370412105542101,37.070014,-105.906408,Colorado,021,,,Groundwater,Active,
CO-USGS-370412107530701,37.070002,-107.885899,Colorado,067,50.0,,Groundwater,Active,
CO-USGS-370416107243700,37.071116,-107.410882,Colorado,007,33.0,,Groundwater,Active,
CO-USGS-370418104450501,37.071689,-104.751936,Colorado,071,,,Groundwater,Active,
CO-USGS-370418105575201,37.071874,-105.964937,Colorado,021,32.0,,Groundwater,Active,
CO-USGS-370420105585801,37.072235,-105.983354,Colorado,021,,,Groundwater,Active,
CO-USGS-370425107044900,37.073619,-107.080873,Colorado,007,50.0,,Groundwater,Active,
CO-USGS-370427107363300,37.07417,-107.609778,Colorado,067,,,Groundwater,Active,
CO-USGS-370429107362000,37.074726,-107.606167,Colorado,067,118.0,,Groundwater,Active,
CO-USGS-370430107531801,37.075002,-107.888955,Colorado,067,110.0,,Groundwater,Active,
CO-USGS-370433107241400,37.075838,-107.404493,Colorado,007,48.0,,Groundwater,Active,
CO-USGS-370435102493200,37.076408,-102.826035,Colorado,009,300.0,,Groundwater,Active,
CO-USGS-370435105435001,37.076405,-105.731127,Colorado,023,350.0,,Groundwater,Active,
CO-USGS-370436107013900,37.076675,-107.028094,Colorado,067,205.0,,Groundwater,Active,
CO-USGS-370437102512400,37.076963,-102.857147,Colorado,009,305.0,,Groundwater,Active,
CO-USGS-370437107524201,37.076947,-107.878955,Colorado,067,260.0,,Groundwater,Active,
CO-USGS-370437107530201,37.076947,-107.88451,Colorado,067,130.0,,Groundwater,Active,
CO-USGS-370440102283500,37.077797,-102.476856,Colorado,009,206.0,,Groundwater,Active,
CO-USGS-370440105553001,37.077791,-105.925575,Colorado,021,251.0,,Groundwater,Active,
CO-USGS-370441107342200,37.07806,-107.573388,Colorado,067,,,Groundwater,Active,
CO-USGS-370441107342201,37.07806,-107.573388,Colorado,067,199.0,,Groundwater,Active,
CO-USGS-370442107525101,37.078336,-107.881455,Colorado,067,80.0,,Groundwater,Active,
CO-USGS-370443107530301,37.078613,-107.884788,Colorado,067,43.0,,Groundwater,Active,
CO-USGS-370443107531901,37.078613,-107.889233,Colorado,067,230.0,,Groundwater,Active,
CO-USGS-370446107414700,37.079448,-107.697005,Colorado,067,269.0,,Groundwater,Active,
CO-USGS-370447105553101,37.079736,-105.925853,Colorado,021,136.0,,Groundwater,Active,
CO-USGS-370449102483900,37.080297,-102.811312,Colorado,009,340.0,,Groundwater,Active,
CO-USGS-370449108041900,37.080279,-108.072572,Colorado,067,20.0,,Groundwater,Active,
CO-USGS-370450104473501,37.080577,-104.793604,Colorado,071,,,Groundwater,Active,
CO-USGS-370450106000201,37.080568,-106.001133,Colorado,021,293.0,,Groundwater,Active,
CO-USGS-370450107530700,37.080558,-107.885899,Colorado,067,50.0,,Groundwater,Active,
CO-USGS-370450107530701,37.080558,-107.885899,Colorado,067,,,Groundwater,Active,
CO-USGS-370453105543401,37.081403,-105.91002,Colorado,021,,,Groundwater,Active,
CO-USGS-370454107362700,37.08167,-107.608112,Colorado,067,230.0,,Groundwater,Active,
CO-USGS-370503107362200,37.08417,-107.606723,Colorado,067,160.0,,Groundwater,Active,
CO-USGS-370505102344500,37.084741,-102.579638,Colorado,009,435.0,,Groundwater,Active,
CO-USGS-370505102352300,37.084741,-102.590193,Colorado,009,448.0,,Groundwater,Active,
CO-USGS-370505102592800,37.084741,-102.991597,Colorado,009,80.0,,Groundwater,Active,
CO-USGS-370508107311000,37.08556,-107.520052,Colorado,067,85.0,,Groundwater,Active,
CO-USGS-370508107515900,37.085558,-107.86701,Colorado,067,,,Groundwater,Active,
CO-USGS-370508107530701,37.085558,-107.885899,Colorado,067,70.0,,Groundwater,Active,
CO-USGS-370512105574701,37.086679,-105.963632,Colorado,021,17.0,,Groundwater,Active,
CO-USGS-370513102375200,37.086964,-102.631584,Colorado,009,410.0,,Groundwater,Active,
CO-USGS-370517102422700,37.088074,-102.707975,Colorado,009,390.0,,Groundwater,Active,
CO-USGS-370518108540601,37.09194,-108.895657,Colorado,083,665.0,,Groundwater,Active,
CO-USGS-370519107361700,37.088615,-107.605334,Colorado,067,142.0,,Groundwater,Active,
CO-USGS-370520105582501,37.088901,-105.974188,Colorado,021,278.0,,Groundwater,Active,
CO-USGS-370520107030600,37.088896,-107.052261,Colorado,007,12.0,,Groundwater,Active,
CO-USGS-370522104444101,37.089466,-104.745269,Colorado,071,,,Groundwater,Active,
CO-USGS-370534108100200,37.092777,-108.167854,Colorado,067,20.0,,Groundwater,Active,
CO-USGS-370535105364001,37.093073,-105.61168,Colorado,023,525.0,,Groundwater,Active,
CO-USGS-370537107233600,37.093616,-107.393937,Colorado,007,50.0,,Groundwater,Active,
CO-USGS-370537107234200,37.093616,-107.395604,Colorado,007,,,Groundwater,Active,
CO-USGS-370538102372000,37.093908,-102.622695,Colorado,009,519.0,,Groundwater,Active,
CO-USGS-370538106574901,37.093902,-105.964188,Colorado,021,255.0,,Groundwater,Active,
CO-USGS-370540102165000,37.094464,-102.281015,Colorado,009,365.0,,Groundwater,Active,
CO-USGS-370540106042501,37.094456,-106.074191,Colorado,021,325.0,,Groundwater,Active,
CO-USGS-370540107025400,37.094452,-107.048928,Colorado,007,42.0,,Groundwater,Active,
CO-USGS-370542105501501,37.095014,-105.838074,Colorado,021,337.0,,Groundwater,Active,
CO-USGS-370544108542801,37.095551,-108.908435,Colorado,083,1500.0,,Groundwater,Active,
CO-USGS-370545102355900,37.095852,-102.600194,Colorado,009,495.0,,Groundwater,Active,
CO-USGS-370545103031800,37.095852,-103.055487,Colorado,009,80.0,,Groundwater,Active,
CO-USGS-370548107524701,37.100558,-107.881733,Colorado,067,150.0,,Groundwater,Active,
CO-USGS-370549102351900,37.096964,-102.589082,Colorado,009,453.0,,Groundwater,Active,
CO-USGS-370549107370400,37.096948,-107.61839,Colorado,067,78.0,,Groundwater,Active,
CO-USGS-370549107432200,37.096948,-107.723395,Colorado,067,176.0,,Groundwater,Active,
CO-USGS-370551103012500,37.097519,-103.024097,Colorado,009,40.0,,Groundwater,Active,
CO-USGS-370552107521801,37.100558,-107.877844,Colorado,067,140.0,,Groundwater,Active,
CO-USGS-370554109002701,37.098329,-109.008161,Colorado,083,,,Groundwater,Active,
CO-USGS-370556102590200,37.098907,-102.984374,Colorado,009,129.0,,Groundwater,Active,
CO-USGS-370556107330200,37.098893,-107.551165,Colorado,067,177.0,,Groundwater,Active,
CO-USGS-370556107343500,37.098893,-107.576999,Colorado,067,,,Groundwater,Active,
CO-USGS-370557102273200,37.099186,-102.459355,Colorado,009,226.0,,Groundwater,Active,
CO-USGS-370557102504800,37.099185,-102.847147,Colorado,009,122.0,,Groundwater,Active,
CO-USGS-370557107343500,37.099171,-107.576999,Colorado,033,,,Groundwater,Active,
CO-USGS-370557107343501,37.099171,-107.576999,Colorado,067,81.0,,Groundwater,Active,
CO-USGS-370557109003201,37.099162,-109.008439,Colorado,083,,,Groundwater,Active,
CO-USGS-370558102345700,37.099463,-102.582971,Colorado,009,432.0,,Groundwater,Active,
CO-USGS-370600105402901,37.104572,-105.664875,Colorado,023,365.0,,Groundwater,Active,
CO-USGS-370600107442800,37.100003,-107.741729,Colorado,067,,,Groundwater,Active,
CO-USGS-370601104485701,37.100299,-104.816382,Colorado,071,105.0,,Groundwater,Active,
CO-USGS-370601107524801,37.101669,-107.88201,Colorado,067,,,Groundwater,Active,
CO-USGS-370602102370300,37.100575,-102.617972,Colorado,009,415.0,,Groundwater,Active,
CO-USGS-370602104471701,37.100577,-104.788604,Colorado,071,35.3,,Groundwater,Active,
CO-USGS-370602107330200,37.10056,-107.551165,Colorado,067,50.0,,Groundwater,Active,
CO-USGS-370602107524001,37.101947,-107.880344,Colorado,067,,,Groundwater,Active,
CO-USGS-370603104425901,37.100854,-104.716935,Colorado,071,,,Groundwater,Active,
CO-USGS-370603105564601,37.100846,-105.946687,Colorado,021,18.0,,Groundwater,Active,
CO-USGS-370603107522901,37.102225,-107.875343,Colorado,067,130.0,,Groundwater,Active,
CO-USGS-370605102265800,37.101408,-102.449911,Colorado,009,227.0,,Groundwater,Active,
CO-USGS-370606105574801,37.101429,-105.964549,Colorado,021,17.0,,Groundwater,Active,
CO-USGS-370607107332800,37.101949,-107.558387,Colorado,067,60.0,,Groundwater,Active,
CO-USGS-370612107522201,37.103336,-107.873399,Colorado,067,110.0,,Groundwater,Active,
CO-USGS-370612108424001,37.105828,-108.709817,Colorado,083,1346.0,,Groundwater,Active,
CO-USGS-370614102351900,37.103908,-102.589082,Colorado,009,422.0,,Groundwater,Active,
CO-USGS-370614104285701,37.103909,-104.483041,Colorado,071,,,Groundwater,Active,
CO-USGS-370615102385700,37.104186,-102.64964,Colorado,009,407.0,,Groundwater,Active,
CO-USGS-370616102060700,37.104466,-102.102397,Colorado,009,107.0,,Groundwater,Active,
CO-USGS-370617102311700,37.104741,-102.521858,Colorado,009,250.0,,Groundwater,Active,
CO-USGS-370617102374700,37.104741,-102.630195,Colorado,009,500.0,,Groundwater,Active,
CO-USGS-370617108504201,37.103606,-108.8426,Colorado,083,165.0,,Groundwater,Active,
CO-USGS-370618102262700,37.105019,-102.441299,Colorado,009,,,Groundwater,Active,
CO-USGS-370620107435702,37.105559,-107.733117,Colorado,001,,,Groundwater,Active,
CO-USGS-370620107442700,37.105559,-107.741451,Colorado,067,159.0,,Groundwater,Active,
CO-USGS-370620107442701,37.105559,-107.741451,Colorado,067,,,Groundwater,Active,
CO-USGS-370620107442800,37.105559,-107.741729,Colorado,067,194.0,,Groundwater,Active,
CO-USGS-370620107443200,37.105559,-107.74284,Colorado,067,,,Groundwater,Active,
CO-USGS-370621107330900,37.105837,-107.55311,Colorado,067,99.0,,Groundwater,Active,
CO-USGS-370625105440001,37.109571,-105.718238,Colorado,023,210.0,,Groundwater,Active,
CO-USGS-370625107451000,37.106947,-107.753396,Colorado,067,68.0,,Groundwater,Active,
CO-USGS-370627107525101,37.107502,-107.881455,Colorado,067,60.0,,Groundwater,Active,
CO-USGS-370628105543601,37.107791,-105.910575,Colorado,021,28.0,,Groundwater,Active,
CO-USGS-370628107343500,37.107782,-107.576999,Colorado,067,90.0,,Groundwater,Active,
CO-USGS-370630102063500,37.108354,-102.110175,Colorado,009,200.0,,Groundwater,Active,
CO-USGS-370630102475000,37.108352,-102.797701,Colorado,009,395.0,,Groundwater,Active,
CO-USGS-370630107104000,37.108339,-107.178376,Colorado,007,72.0,,Groundwater,Active,
CO-USGS-370630107443000,37.108336,-107.742284,Colorado,067,,,Groundwater,Active,
CO-USGS-370630107522901,37.108336,-107.875344,Colorado,067,120.0,,Groundwater,Active,
CO-USGS-370631107340700,37.108615,-107.569221,Colorado,067,115.0,,Groundwater,Active,
CO-USGS-370632107535101,37.108891,-107.898122,Colorado,067,75.0,,Groundwater,Active,
CO-USGS-370637107434200,37.110281,-107.72895,Colorado,067,120.0,,Groundwater,Active,
CO-USGS-370637107525001,37.11028,-107.881177,Colorado,067,50.0,,Groundwater,Active,
CO-USGS-370638107530501,37.110558,-107.885344,Colorado,067,250.0,,Groundwater,Active,
CO-USGS-370638108072800,37.110556,-108.125074,Colorado,067,80.0,,Groundwater,Active,
CO-USGS-370639107023800,37.110841,-107.044483,Colorado,007,28.0,,Groundwater,Active,
CO-USGS-370640102105600,37.111131,-102.182678,Colorado,009,103.0,,Groundwater,Active,
CO-USGS-370640102452900,37.11113,-102.758533,Colorado,009,407.0,,Groundwater,Active,
