well_id,latitude,longitude,state,county,well_depth_ft,well_capacity_gpm,water_use,status,year_constructed
AL-USGS-314250085385201,31.712108,-85.627164,Alabama,005,170.0,,Groundwater,Active,
AL-USGS-314250085505001,31.71405,-85.847168,Alabama,109,269.0,,Groundwater,Active,
AL-USGS-314250086153001,31.714046,-86.258293,Alabama,041,,,Groundwater,Active,
AL-USGS-314250086155401,31.714046,-86.26496,Alabama,041,567.0,,Groundwater,Active,
AL-USGS-314250088030601,31.714048,-88.056674,Alabama,025,120.0,,Groundwater,Active,
AL-USGS-314252086244201,31.714601,-86.411633,Alabama,041,193.0,,Groundwater,Active,
AL-USGS-314254085311701,31.717665,-85.504662,Alabama,005,61.5,,Groundwater,Active,
AL-USGS-314255085384301,31.715442,-85.64522,Alabama,005,320.0,,Groundwater,Active,
AL-USGS-314257087175101,31.715989,-87.297488,Alabama,099,10367.0,,Groundwater,Active,
AL-USGS-314258086092401,31.716268,-86.156623,Alabama,041,,,Groundwater,Active,
AL-USGS-314300088115401,31.716825,-88.198344,Alabama,023,,,Groundwater,Active,
AL-USGS-314302087030801,31.717378,-87.052205,Alabama,035,24.0,,Groundwater,Active,
AL-USGS-314302087243205,31.717222,-87.408889,Alabama,099,,,Groundwater,Active,
AL-USGS-314303085260205,31.7175,-85.433889,Alabama,005,,,Groundwater,Active,
AL-USGS-314306087443001,31.719323,-87.738332,Alabama,025,70.0,,Groundwater,Active,
AL-USGS-314307085430701,31.715997,-85.694665,Alabama,005,165.0,,Groundwater,Active,
AL-USGS-314310085200301,31.71961,-85.334103,Alabama,005,32.0,,Groundwater,Active,
AL-USGS-314312086513401,31.717378,-86.858311,Alabama,013,320.0,,Groundwater,Active,
AL-USGS-314312087491401,31.723213,-87.819168,Alabama,025,250.0,,Groundwater,Active,
AL-USGS-314313085194301,31.720443,-85.328547,Alabama,005,83.0,,Groundwater,Active,
AL-USGS-314313085484801,31.720439,-85.813279,Alabama,109,250.0,,Groundwater,Active,
AL-USGS-314315085252801,31.720998,-85.424383,Alabama,005,115.0,,Groundwater,Active,
AL-USGS-314316086072801,31.721268,-86.124399,Alabama,109,243.0,,Groundwater,Active,
AL-USGS-314317086310801,31.721545,-86.518859,Alabama,013,170.0,,Groundwater,Active,
AL-USGS-314318085484601,31.721828,-85.812723,Alabama,109,256.0,,Groundwater,Active,
AL-USGS-314319085160701,31.72211,-85.268546,Alabama,005,309.0,,Groundwater,Active,
AL-USGS-314321085192601,31.722665,-85.323825,Alabama,005,73.0,,Groundwater,Active,
AL-USGS-314322088040401,31.717659,-88.069452,Alabama,025,125.0,,Groundwater,Active,
AL-USGS-314324085485601,31.723495,-85.815501,Alabama,109,642.0,,Groundwater,Active,
AL-USGS-314326087234201,31.724044,-87.39499,Alabama,099,260.0,,Groundwater,Active,
AL-USGS-314326087493201,31.724046,-87.825557,Alabama,025,140.0,,Groundwater,Active,
AL-USGS-314327087072901,31.724323,-87.124707,Alabama,099,370.0,,Groundwater,Active,
AL-USGS-314328085551001,31.724604,-85.919393,Alabama,109,232.0,,Groundwater,Active,
AL-USGS-314330085192801,31.725165,-85.324381,Alabama,005,87.0,,Groundwater,Active,
AL-USGS-314330085234901,31.724332,-85.379104,Alabama,005,85.0,,Groundwater,Active,
AL-USGS-314330086120001,31.725157,-86.199958,Alabama,041,230.0,,Groundwater,Active,
AL-USGS-314330086423201,31.723767,-86.706086,Alabama,013,230.0,,Groundwater,Active,
AL-USGS-314331085192501,31.725443,-85.323547,Alabama,005,63.0,,Groundwater,Active,
AL-USGS-314331085422901,31.72683,-85.687443,Alabama,005,99.0,,Groundwater,Active,
AL-USGS-314332086571501,31.725711,-86.954147,Alabama,035,,,Groundwater,Active,
AL-USGS-314335086422501,31.726544,-86.706919,Alabama,013,115.0,,Groundwater,Active,
AL-USGS-314336087534401,31.727102,-87.898614,Alabama,025,290.0,,Groundwater,Active,
AL-USGS-314338085092801,31.732109,-85.159376,Alabama,067,57.0,,Groundwater,Active,
AL-USGS-314338085160501,31.728498,-85.256601,Alabama,005,201.0,,Groundwater,Active,
AL-USGS-314338086185001,31.727378,-86.313851,Alabama,041,245.0,,Groundwater,Active,
AL-USGS-314338086314501,31.727378,-86.529137,Alabama,013,170.0,,Groundwater,Active,
AL-USGS-314339087485101,31.727657,-87.814167,Alabama,025,,,Groundwater,Active,
AL-USGS-314339087495801,31.727657,-87.832779,Alabama,025,290.0,,Groundwater,Active,
AL-USGS-314340085191801,31.727943,-85.321603,Alabama,005,209.0,,Groundwater,Active,
AL-USGS-314340086190701,31.727934,-86.318574,Alabama,041,226.0,,Groundwater,Active,
AL-USGS-314342085313301,31.728498,-85.525774,Alabama,005,109.0,,Groundwater,Active,
AL-USGS-314344085451601,31.729051,-85.754389,Alabama,109,125.0,,Groundwater,Active,
AL-USGS-314348086563801,31.730156,-86.94387,Alabama,035,340.0,,Groundwater,Active,
AL-USGS-314350085472201,31.730717,-85.78939,Alabama,109,700.0,,Groundwater,Active,
AL-USGS-314350085560601,31.730715,-85.934949,Alabama,109,123.0,,Groundwater,Active,
AL-USGS-314351086492301,31.725433,-86.818866,Alabama,013,260.0,,Groundwater,Active,
AL-USGS-314353085353601,31.734609,-85.574941,Alabama,005,185.0,,Groundwater,Active,
AL-USGS-314353085361401,31.731553,-85.603831,Alabama,005,146.0,,Groundwater,Active,
AL-USGS-314355086440501,31.730711,-86.735809,Alabama,013,213.0,,Groundwater,Active,
AL-USGS-314400085340301,31.733498,-85.545774,Alabama,005,88.0,,Groundwater,Active,
AL-USGS-314400086232001,31.733489,-86.388854,Alabama,041,204.0,,Groundwater,Active,
AL-USGS-314401087121101,31.733767,-87.203042,Alabama,099,468.0,,Groundwater,Active,
AL-USGS-314404087121401,31.7346,-87.203875,Alabama,099,468.0,,Groundwater,Active,
AL-USGS-314404087121801,31.7346,-87.204986,Alabama,099,448.0,,Groundwater,Active,
AL-USGS-314408086111801,31.735712,-86.188291,Alabama,041,202.0,,Groundwater,Active,
AL-USGS-314410085145001,31.736276,-85.247157,Alabama,005,,,Groundwater,Active,
AL-USGS-314410086042601,31.736268,-86.073842,Alabama,109,206.0,,Groundwater,Active,
AL-USGS-314410087121701,31.736266,-87.204708,Alabama,099,195.0,,Groundwater,Active,
AL-USGS-314412085574601,31.736825,-85.962727,Alabama,109,255.0,,Groundwater,Active,
AL-USGS-314414086530501,31.737378,-86.884702,Alabama,013,,,Groundwater,Active,
AL-USGS-314424086255201,31.740156,-86.431078,Alabama,041,170.0,,Groundwater,Active,
AL-USGS-314424086493701,31.740155,-86.826922,Alabama,013,196.0,,Groundwater,Active,
AL-USGS-314431086284801,31.7396,-86.478025,Alabama,013,160.0,,Groundwater,Active,
AL-USGS-314433085161105,31.7425,-85.269722,Alabama,005,,,Groundwater,Active,
AL-USGS-314434085161901,31.742942,-85.27188,Alabama,005,47.0,,Groundwater,Active,
AL-USGS-314440086273801,31.741822,-86.457746,Alabama,013,202.0,,Groundwater,Active,
AL-USGS-314440088085001,31.744602,-88.147232,Alabama,023,750.0,,Groundwater,Active,
AL-USGS-314442086171601,31.745156,-86.28774,Alabama,041,143.0,,Groundwater,Active,
AL-USGS-314442086325701,31.745155,-86.549138,Alabama,013,128.0,,Groundwater,Active,
AL-USGS-314442087153201,31.745155,-87.258876,Alabama,099,4011.0,,Groundwater,Active,
AL-USGS-314446088082401,31.746269,-88.14001,Alabama,023,600.0,,Groundwater,Active,
AL-USGS-314449085143301,31.744887,-85.235212,Alabama,005,96.0,,Groundwater,Active,
AL-USGS-314450086552201,31.747377,-86.922758,Alabama,035,310.0,,Groundwater,Active,
AL-USGS-314456087320001,31.749876,-87.530271,Alabama,025,500.0,,Groundwater,Active,
AL-USGS-314459086273301,31.749878,-86.459135,Alabama,013,160.0,,Groundwater,Active,
AL-USGS-314500088090201,31.750158,-88.150565,Alabama,023,325.0,,Groundwater,Active,
AL-USGS-314503085270501,31.752109,-85.434383,Alabama,005,118.0,,Groundwater,Active,
AL-USGS-314504086383601,31.750155,-86.642474,Alabama,013,150.0,,Groundwater,Active,
AL-USGS-314504088042601,31.751269,-88.072786,Alabama,025,385.0,,Groundwater,Active,
AL-USGS-314506086131001,31.751822,-86.219404,Alabama,041,158.0,,Groundwater,Active,
AL-USGS-314507085361301,31.720998,-85.424383,Alabama,005,180.0,,Groundwater,Active,
AL-USGS-314508085361601,31.752386,-85.582164,Alabama,005,140.0,,Groundwater,Active,
AL-USGS-314508088075601,31.75238,-88.132232,Alabama,023,84.0,,Groundwater,Active,
AL-USGS-314512085435201,31.753495,-85.731055,Alabama,109,565.0,,Groundwater,Active,
AL-USGS-314512085435901,31.753495,-85.733,Alabama,109,565.0,,Groundwater,Active,
AL-USGS-314513085140301,31.749331,-85.230767,Alabama,005,48.0,,Groundwater,Active,
AL-USGS-314513086331801,31.754044,-86.557749,Alabama,013,300.0,,Groundwater,Active,
AL-USGS-314514085514401,31.754049,-85.86217,Alabama,109,460.0,,Groundwater,Active,
AL-USGS-314514086191201,31.754044,-86.319963,Alabama,041,289.0,,Groundwater,Active,
AL-USGS-314514087384001,31.761821,-87.639163,Alabama,025,315.0,,Groundwater,Active,
AL-USGS-314516085314601,31.754609,-85.512163,Alabama,005,175.0,,Groundwater,Active,
AL-USGS-314517085314301,31.745998,-85.427161,Alabama,005,148.0,,Groundwater,Active,
AL-USGS-314518088123201,31.755157,-88.2089,Alabama,023,,,Groundwater,Active,
AL-USGS-314519085291501,31.757664,-85.469107,Alabama,005,60.0,,Groundwater,Active,
AL-USGS-314520086015001,31.755713,-86.030508,Alabama,109,206.0,,Groundwater,Active,
AL-USGS-314522086280001,31.764322,-86.474692,Alabama,013,164.0,,Groundwater,Active,
AL-USGS-314523087325401,31.756543,-87.548327,Alabama,025,,,Groundwater,Active,
AL-USGS-314524087551801,31.737936,-88.005839,Alabama,025,165.0,,Groundwater,Active,
AL-USGS-314527086205005,31.7575,-86.347222,Alabama,041,,,Groundwater,Active,
AL-USGS-314529088191001,31.758213,-88.319461,Alabama,023,,,Groundwater,Active,
AL-USGS-314530085440601,31.758495,-85.734944,Alabama,109,250.0,,Groundwater,Active,
AL-USGS-314530085493001,31.758494,-85.824947,Alabama,109,224.0,,Groundwater,Active,
AL-USGS-314531086313401,31.7571,-86.524415,Alabama,013,110.0,,Groundwater,Active,
AL-USGS-314532085123401,31.759053,-85.209378,Alabama,005,23.7,,Groundwater,Active,
AL-USGS-314532088195401,31.759046,-88.331684,Alabama,023,210.0,,Groundwater,Active,
AL-USGS-314534086275101,31.755711,-86.464969,Alabama,013,100.0,,Groundwater,Active,
AL-USGS-314534087552301,31.759601,-87.92306,Alabama,025,200.0,,Groundwater,Active,
AL-USGS-314537085325701,31.71461,-85.424105,Alabama,005,93.0,,Groundwater,Active,
AL-USGS-314537086400501,31.759877,-86.668308,Alabama,013,450.0,,Groundwater,Active,
AL-USGS-314538085325701,31.76322,-85.532163,Alabama,005,91.0,,Groundwater,Active,
AL-USGS-314540085183001,31.761275,-85.308269,Alabama,005,20.0,,Groundwater,Active,
AL-USGS-314542085245901,31.761831,-85.416328,Alabama,005,,,Groundwater,Active,
AL-USGS-314544086244801,31.762377,-86.4133,Alabama,041,185.0,,Groundwater,Active,
AL-USGS-314546086240801,31.762933,-86.402189,Alabama,041,152.0,,Groundwater,Active,
AL-USGS-314548086593801,31.763488,-86.993871,Alabama,099,130.0,,Groundwater,Active,
AL-USGS-314549085125901,31.764331,-85.208822,Alabama,005,40.0,,Groundwater,Active,
AL-USGS-314549088194101,31.763768,-88.328073,Alabama,023,210.0,,Groundwater,Active,
AL-USGS-314552085545601,31.764603,-85.915504,Alabama,109,272.0,,Groundwater,Active,
AL-USGS-314553088194501,31.764879,-88.329184,Alabama,023,203.0,,Groundwater,Active,
AL-USGS-314554085454001,31.765161,-85.761056,Alabama,109,300.0,,Groundwater,Active,
AL-USGS-314554088194201,31.765157,-88.328351,Alabama,023,225.0,,Groundwater,Active,
AL-USGS-314556085111301,31.765719,-85.186877,Alabama,005,89.0,,Groundwater,Active,
AL-USGS-314556087060201,31.76571,-87.10054,Alabama,099,350.0,,Groundwater,Active,
AL-USGS-314558085574001,31.766269,-85.961061,Alabama,109,226.0,,Groundwater,Active,
AL-USGS-314600085111901,31.766831,-85.188544,Alabama,005,73.0,,Groundwater,Active,
AL-USGS-314604086392401,31.767932,-86.656641,Alabama,013,263.0,,Groundwater,Active,
AL-USGS-314604087130201,31.767932,-87.217209,Alabama,099,432.0,,Groundwater,Active,
AL-USGS-314606085542901,31.768492,-85.908004,Alabama,109,565.0,,Groundwater,Active,
AL-USGS-314606085575401,31.768491,-85.96495,Alabama,109,35.0,,Groundwater,Active,
AL-USGS-314606086520001,31.766821,-86.866924,Alabama,013,160.0,,Groundwater,Active,
AL-USGS-314610085090501,31.769608,-85.151321,Alabama,067,150.0,,Groundwater,Active,
AL-USGS-314610085331601,31.771552,-85.534941,Alabama,005,136.0,,Groundwater,Active,
AL-USGS-314610086212305,31.769444,-86.356389,Alabama,041,,,Groundwater,Active,
AL-USGS-314610086595001,31.769599,-86.997205,Alabama,099,165.0,,Groundwater,Active,
AL-USGS-314615086593501,31.770988,-86.993038,Alabama,099,165.0,,Groundwater,Active,
AL-USGS-314618087560601,31.774324,-87.936672,Alabama,025,210.0,,Groundwater,Active,
AL-USGS-314620086213001,31.772377,-86.358298,Alabama,041,190.0,,Groundwater,Active,
AL-USGS-314621086485401,31.772654,-86.814978,Alabama,013,180.0,,Groundwater,Active,
AL-USGS-314622086065001,31.772934,-86.113845,Alabama,109,160.0,,Groundwater,Active,
AL-USGS-314624087523201,31.77349,-87.875559,Alabama,025,240.0,,Groundwater,Active,
AL-USGS-314625086363001,31.773766,-86.605251,Alabama,013,170.0,,Groundwater,Active,
AL-USGS-314625087445901,31.773766,-87.749722,Alabama,025,81.0,,Groundwater,Active,
AL-USGS-314626087175001,31.774043,-87.297211,Alabama,099,250.0,,Groundwater,Active,
AL-USGS-314626087555601,31.774046,-87.932227,Alabama,025,,,Groundwater,Active,
AL-USGS-314628086485301,31.774598,-86.8147,Alabama,013,180.0,,Groundwater,Active,
AL-USGS-314628087451201,31.773489,-87.749722,Alabama,025,36.0,,Groundwater,Active,
AL-USGS-314630087322601,31.777375,-87.539161,Alabama,025,350.0,,Groundwater,Active,
AL-USGS-314633085172901,31.775997,-85.291325,Alabama,005,60.0,,Groundwater,Active,
AL-USGS-314635085105901,31.77933,-85.176321,Alabama,005,40.0,,Groundwater,Active,
AL-USGS-314637085134401,31.777108,-85.228823,Alabama,005,188.0,,Groundwater,Active,
AL-USGS-314639085363701,31.778496,-85.590498,Alabama,005,150.0,,Groundwater,Active,
AL-USGS-314639086193505,31.7775,-86.326389,Alabama,041,,,Groundwater,Active,
AL-USGS-314639087511701,31.777656,-87.854725,Alabama,025,145.0,,Groundwater,Active,
AL-USGS-314640088230001,31.777935,-88.383354,Alabama,023,301.0,,Groundwater,Active,
AL-USGS-314642085372901,31.778496,-85.606054,Alabama,005,110.0,,Groundwater,Active,
AL-USGS-314642085550001,31.778492,-85.916616,Alabama,109,55.0,,Groundwater,Active,
AL-USGS-314642086414801,31.775987,-86.695253,Alabama,013,110.0,,Groundwater,Active,
AL-USGS-314644085175401,31.779053,-85.298269,Alabama,005,312.0,,Groundwater,Active,
AL-USGS-314644086255601,31.779044,-86.43219,Alabama,041,125.0,,Groundwater,Active,
AL-USGS-314646086485901,31.779598,-86.816367,Alabama,013,185.0,,Groundwater,Active,
AL-USGS-314647085333501,31.779885,-85.559664,Alabama,005,299.0,,Groundwater,Active,
AL-USGS-314647088222701,31.779879,-88.374187,Alabama,023,301.0,,Groundwater,Active,
AL-USGS-314648086344501,31.777654,-86.578583,Alabama,013,150.0,,Groundwater,Active,
AL-USGS-314650085421401,31.780717,-85.703833,Alabama,109,550.0,,Groundwater,Active,
AL-USGS-314650086080001,31.780711,-86.13329,Alabama,109,205.0,,Groundwater,Active,
AL-USGS-314650086275201,31.78071,-86.464414,Alabama,013,130.0,,Groundwater,Active,
AL-USGS-314650087375001,31.787098,-87.627219,Alabama,025,140.0,,Groundwater,Active,
AL-USGS-314651085181701,31.780997,-85.304658,Alabama,005,145.0,,Groundwater,Active,
AL-USGS-314652085181801,31.781275,-85.304936,Alabama,005,296.0,,Groundwater,Active,
AL-USGS-314652085392301,31.78294,-85.634388,Alabama,005,140.0,,Groundwater,Active,
AL-USGS-314652085524605,31.781111,-85.879444,Alabama,109,,,Groundwater,Active,
AL-USGS-314653086210005,31.781389,-86.35,Alabama,041,,,Groundwater,Active,
AL-USGS-314654087433801,31.784877,-87.725555,Alabama,025,163.0,,Groundwater,Active,
AL-USGS-314655085104001,31.782108,-85.17771,Alabama,005,222.0,,Groundwater,Active,
AL-USGS-314656085202101,31.784053,-85.326326,Alabama,005,103.0,,Groundwater,Active,
AL-USGS-314657085180201,31.782664,-85.300492,Alabama,005,250.0,,Groundwater,Active,
AL-USGS-314658085331201,31.782941,-85.553275,Alabama,005,305.0,,Groundwater,Active,
AL-USGS-314700085564901,31.783491,-85.946894,Alabama,109,,,Groundwater,Active,
AL-USGS-314700086022601,31.78349,-86.040509,Alabama,109,407.0,,Groundwater,Active,
AL-USGS-314700086154201,31.783488,-86.261628,Alabama,041,178.0,,Groundwater,Active,
AL-USGS-314700087053001,31.783487,-87.091651,Alabama,099,330.0,,Groundwater,Active,
AL-USGS-314700088042501,31.78349,-88.07362,Alabama,025,287.0,,Groundwater,Active,
AL-USGS-314701085175801,31.783775,-85.29938,Alabama,005,40.0,,Groundwater,Active,
AL-USGS-314701086443001,31.780709,-86.739976,Alabama,013,170.0,,Groundwater,Active,
AL-USGS-314702085451201,31.78405,-85.753278,Alabama,109,753.0,,Groundwater,Active,
AL-USGS-314703085183601,31.88155,-85.25438,Alabama,005,1730.0,,Groundwater,Active,
AL-USGS-314703085340801,31.785719,-85.552997,Alabama,005,307.0,,Groundwater,Active,
AL-USGS-314703085594701,31.784324,-85.990229,Alabama,109,2240.0,,Groundwater,Active,
AL-USGS-314703087575701,31.784323,-87.965839,Alabama,025,200.0,,Groundwater,Active,
AL-USGS-314704085250601,31.784608,-85.404105,Alabama,005,155.0,,Groundwater,Active,
AL-USGS-314704085340901,31.785719,-85.552997,Alabama,005,170.0,,Groundwater,Active,
AL-USGS-314705087443205,31.784722,-87.742222,Alabama,025,,,Groundwater,Active,
AL-USGS-314706085204001,31.783219,-85.331603,Alabama,005,104.0,,Groundwater,Active,
AL-USGS-314706086115001,31.785155,-86.197181,Alabama,041,195.0,,Groundwater,Active,
AL-USGS-314706086380201,31.784876,-86.632474,Alabama,013,340.0,,Groundwater,Active,
AL-USGS-314708085591101,31.785712,-85.98634,Alabama,109,2240.0,,Groundwater,Active,
AL-USGS-314710088040601,31.786268,-88.076676,Alabama,025,287.0,,Groundwater,Active,
AL-USGS-314711085200501,31.785164,-85.324937,Alabama,005,93.0,,Groundwater,Active,
AL-USGS-314713087045801,31.787098,-87.082762,Alabama,099,380.0,,Groundwater,Active,
AL-USGS-314713087431701,31.787099,-87.721389,Alabama,025,224.0,,Groundwater,Active,
AL-USGS-314714088013401,31.783768,-88.034452,Alabama,025,295.0,,Groundwater,Active,
AL-USGS-314715086350801,31.784599,-86.584695,Alabama,013,150.0,,Groundwater,Active,
AL-USGS-314718087201001,31.788487,-87.336101,Alabama,099,565.0,,Groundwater,Active,
AL-USGS-314719088014701,31.788768,-88.02973,Alabama,025,,,Groundwater,Active,
AL-USGS-314720085171901,31.789052,-85.288547,Alabama,005,144.0,,Groundwater,Active,
AL-USGS-314720085472001,31.789049,-85.788835,Alabama,109,52.0,,Groundwater,Active,
AL-USGS-314720085483801,31.789049,-85.810502,Alabama,109,300.0,,Groundwater,Active,
AL-USGS-314722085574601,31.789602,-85.962728,Alabama,109,595.0,,Groundwater,Active,
AL-USGS-314723086374601,31.789876,-86.629418,Alabama,013,340.0,,Groundwater,Active,
AL-USGS-314724085574801,31.790157,-85.963284,Alabama,109,595.0,,Groundwater,Active,
AL-USGS-314724087045801,31.790154,-87.082762,Alabama,099,380.0,,Groundwater,Active,
AL-USGS-314726085222801,31.792386,-85.358826,Alabama,005,25.0,,Groundwater,Active,
AL-USGS-314728087432801,31.791266,-87.724444,Alabama,025,60.0,,Groundwater,Active,
AL-USGS-314730087432901,31.792932,-87.724167,Alabama,025,287.0,,Groundwater,Active,
AL-USGS-314732087432501,31.792377,-87.723611,Alabama,025,70.0,,Groundwater,Active,
AL-USGS-314732087432901,31.792377,-87.724722,Alabama,025,60.0,,Groundwater,Active,
AL-USGS-314736087432401,31.793488,-87.723333,Alabama,025,80.0,,Groundwater,Active,
AL-USGS-314740086360201,31.794598,-86.600529,Alabama,013,100.0,,Groundwater,Active,
AL-USGS-314741086434401,31.794876,-86.728865,Alabama,013,94.0,,Groundwater,Active,
AL-USGS-314747085223301,31.796274,-85.374938,Alabama,005,100.0,,Groundwater,Active,
AL-USGS-314747085231901,31.796552,-85.375216,Alabama,005,110.0,,Groundwater,Active,
AL-USGS-314747085250401,31.796552,-85.402716,Alabama,005,64.0,,Groundwater,Active,
AL-USGS-314748086363401,31.79682,-86.609418,Alabama,013,701.0,,Groundwater,Active,
AL-USGS-314751085181805,31.7975,-85.305,Alabama,005,,,Groundwater,Active,
AL-USGS-314751085295801,31.797663,-85.499386,Alabama,005,100.0,,Groundwater,Active,
AL-USGS-314752085133101,31.797108,-85.220489,Alabama,005,36.0,,Groundwater,Active,
AL-USGS-314754087133401,31.798487,-87.226098,Alabama,099,350.0,,Groundwater,Active,
AL-USGS-314755085095401,31.798774,-85.164932,Alabama,005,34.0,,Groundwater,Active,
AL-USGS-314755085102401,31.79933,-85.167154,Alabama,005,38.0,,Groundwater,Active,
AL-USGS-314756085284001,31.799052,-85.462718,Alabama,005,86.0,,Groundwater,Active,
AL-USGS-314757085113805,31.799167,-85.193889,Alabama,005,,,Groundwater,Active,
AL-USGS-314759086432701,31.799875,-86.724143,Alabama,013,92.0,,Groundwater,Active,
AL-USGS-314759086470901,31.799875,-86.785811,Alabama,013,112.0,,Groundwater,Active,
AL-USGS-314800086191801,31.800154,-86.321631,Alabama,041,240.0,,Groundwater,Active,
AL-USGS-314802087493301,31.800711,-87.825836,Alabama,025,160.0,,Groundwater,Active,
AL-USGS-314804086092405,31.801111,-86.156667,Alabama,109,,,Groundwater,Active,
AL-USGS-314805087493201,31.801544,-87.825558,Alabama,025,178.0,,Groundwater,Active,
AL-USGS-314810085245101,31.80183,-85.402161,Alabama,005,186.0,,Groundwater,Active,
AL-USGS-314810086222401,31.802932,-86.373299,Alabama,041,170.0,,Groundwater,Active,
AL-USGS-314810086255201,31.802932,-86.431079,Alabama,041,176.0,,Groundwater,Active,
AL-USGS-314811085131101,31.803218,-85.203822,Alabama,005,35.0,,Groundwater,Active,
AL-USGS-314815086033901,31.804322,-86.060787,Alabama,109,151.0,,Groundwater,Active,
AL-USGS-314816085095101,31.804607,-85.164099,Alabama,005,35.0,,Groundwater,Active,
AL-USGS-314816086043405,31.804444,-86.076111,Alabama,109,,,Groundwater,Active,
AL-USGS-314816086145001,31.804599,-86.247184,Alabama,041,176.0,,Groundwater,Active,
AL-USGS-314816086312101,31.801265,-86.522193,Alabama,013,200.0,,Groundwater,Active,
AL-USGS-314816086464501,31.801542,-86.776922,Alabama,013,100.0,,Groundwater,Active,
AL-USGS-314816087485201,31.798489,-87.819447,Alabama,025,120.0,,Groundwater,Active,
AL-USGS-314817086032401,31.804878,-86.056621,Alabama,109,240.0,,Groundwater,Active,
AL-USGS-314820086040601,31.805711,-86.068288,Alabama,109,450.0,,Groundwater,Active,
AL-USGS-314820086582001,31.805709,-86.972204,Alabama,099,782.0,,Groundwater,Active,
AL-USGS-314820087133601,31.805709,-87.226654,Alabama,099,364.0,,Groundwater,Active,
AL-USGS-314821085500701,31.805992,-85.835225,Alabama,109,476.0,,Groundwater,Active,
AL-USGS-314827085274001,31.805718,-85.446884,Alabama,005,50.0,,Groundwater,Active,
AL-USGS-314830088275601,31.80849,-88.465582,Alabama,023,460.0,,Groundwater,Active,
AL-USGS-314832085580601,31.809046,-85.968284,Alabama,109,519.0,,Groundwater,Active,
AL-USGS-314832086395901,31.824319,-86.666364,Alabama,013,680.0,,Groundwater,Active,
AL-USGS-314832087242401,31.809041,-87.406658,Alabama,099,460.0,,Groundwater,Active,
AL-USGS-314833085115201,31.809329,-85.197711,Alabama,005,28.0,,Groundwater,Active,
AL-USGS-314834086274801,31.809598,-86.463303,Alabama,013,200.0,,Groundwater,Active,
AL-USGS-314836085581001,31.810157,-85.969395,Alabama,109,478.0,,Groundwater,Active,
AL-USGS-314838086271701,31.810709,-86.454691,Alabama,013,220.0,,Groundwater,Active,
AL-USGS-314839085581001,31.81099,-85.969395,Alabama,109,519.0,,Groundwater,Active,
AL-USGS-314843086285101,31.812098,-86.480803,Alabama,013,130.0,,Groundwater,Active,
AL-USGS-314844086062601,31.812377,-86.107178,Alabama,109,412.0,,Groundwater,Active,
AL-USGS-314848087192401,31.813486,-87.323323,Alabama,099,360.0,,Groundwater,Active,
AL-USGS-314848087543401,31.811822,-87.908338,Alabama,025,221.0,,Groundwater,Active,
AL-USGS-314851085113101,31.814329,-85.191878,Alabama,005,35.0,,Groundwater,Active,
AL-USGS-314852087193501,31.814597,-87.326378,Alabama,099,360.0,,Groundwater,Active,
AL-USGS-314854085371601,31.815161,-85.621054,Alabama,005,110.0,,Groundwater,Active,
AL-USGS-314856085212701,31.815996,-85.351049,Alabama,005,182.0,,Groundwater,Active,
AL-USGS-314856086285901,31.814043,-86.483859,Alabama,013,120.0,,Groundwater,Active,
AL-USGS-314857086282701,31.815987,-86.474137,Alabama,013,210.0,,Groundwater,Active,
AL-USGS-314900085120001,31.818218,-85.193544,Alabama,005,481.0,,Groundwater,Active,
AL-USGS-314900085410701,31.816827,-85.685222,Alabama,109,540.0,,Groundwater,Active,
AL-USGS-314900085492001,31.816825,-85.82217,Alabama,109,300.0,,Groundwater,Active,
AL-USGS-314900085510401,31.816825,-85.851059,Alabama,109,505.0,,Groundwater,Active,
AL-USGS-314903085310501,31.817662,-85.517997,Alabama,005,390.0,,Groundwater,Active,
AL-USGS-314904086010001,31.817934,-86.016619,Alabama,109,203.0,,Groundwater,Active,
AL-USGS-314904088204801,31.817933,-88.346686,Alabama,023,,,Groundwater,Active,
AL-USGS-314905085113702,31.818218,-85.193544,Alabama,005,481.0,,Groundwater,Active,
AL-USGS-314905086574001,31.818208,-86.961093,Alabama,099,220.0,,Groundwater,Active,
AL-USGS-314906086092201,31.818488,-86.156069,Alabama,109,208.0,,Groundwater,Active,
AL-USGS-314906086280001,31.813765,-86.466636,Alabama,013,275.0,,Groundwater,Active,
AL-USGS-314908086403301,31.819042,-86.675809,Alabama,013,708.0,,Groundwater,Active,
AL-USGS-314908088195201,31.819044,-88.33113,Alabama,023,49.0,,Groundwater,Active,
AL-USGS-314909085203101,31.817663,-85.332437,Alabama,005,30.0,,Groundwater,Active,
AL-USGS-314911086450801,31.819875,-86.752199,Alabama,013,101.0,,Groundwater,Active,
AL-USGS-314912085500001,31.820158,-85.833281,Alabama,109,60.0,,Groundwater,Active,
AL-USGS-314912086370301,31.814875,-86.615251,Alabama,013,439.0,,Groundwater,Active,
AL-USGS-314914085452201,31.820715,-85.756057,Alabama,109,362.0,,Groundwater,Active,
AL-USGS-314915086182301,31.820987,-86.306353,Alabama,041,182.0,,Groundwater,Active,
AL-USGS-314916086181601,31.821265,-86.304408,Alabama,041,,,Groundwater,Active,
AL-USGS-314920086500001,31.822375,-86.833312,Alabama,013,104.0,,Groundwater,Active,
AL-USGS-314921085105001,31.822662,-85.175488,Alabama,005,12.0,,Groundwater,Active,
